840,ယဉ်ကျေးသောစကား
841,တူ
842,ပြေးလိုက်သည်
843,ကျော်သည် ၊ဖြတ်ကျော်တက်သည်
844,ထွက်မပြေးနိုင်အောင်လိုက်ကပ်သည်
845,အရသာရှိသော
846,မောင်းထုတ်သည်၊နှင်ထုတ်သည်
847,ဘဝဖြစ်စဉ်
848,လိုက်မှီသည်
849,… မှာ… တွင် ၊ နှင့်ပက်သက်၍
850,ကြွရောက်သည်
851,ကျော်တက်သည်
852,အိုမင်းလာသည်
853,ဆီ
854,ဂုဏ်ပြုခြင်း
855,ဘုရင်
856,ပြေးလိုက်သည်၊ခါထုတ်သည် ၊အစဉ်လိုက်တိုးတက်လာသည်
857,ကျောပိုးသည် ထမ်းသည်၊ ခံရသည် ၊ တာဝန်ယူတယ်၊ ကျေးဇူးရရှိသည်
858,အားပေးခြင်း ၊ လုပ်အားပေးသည်
859,အရေးပေါ်ယာယီလုပ်ဆောင်ချက်
860,ရွှေ၊ အလွန်တန်ဖိုးရှိသော
861,ပလ္လင်၊ချန်ပီယံ
862,ဘုရင်
863,ဘုရင့်သားတော်
864,ဥရောပနိုင်ငံ
865,အပြန်အလှန်လုပ်ကိုင်ခြင်း
866,သိမ်းယူခြင်း၊ သိမ်းပိုက်ခြင်း
867,ဘုရင့်သမီးတော်
868,အဝါရောင်
869,လိုက်လျှောသည် ၊ တုံ့ပြန်သည် ၊ လိုက်နာသည်၊ကိုက်ညီအောင်လုပ်သည်
870,ဆရာဝန်အိမ်လိုက်ကြည့်၍ဆေးကုသပေးခြင်း
871,ဧည့်ခံစကားပြောခြင်း
872,ဧည့်ခံ၍လိုအပ်ချက်အတိုင်းဆောင်ရွက်ပေးခြင်း
873,ဖြတ်ကူးခြင်း
874,လူကူးမျဉ်းကျား
875,ပြန်ဖြေခြင်း
876,အသွားအပြန်
877,အမေရိကနှင့် ဥရောပ
878,စာရင်းသွင်းခြင်း၊လျှောက်လွှာဖြည့်ခြင်း
879,နိုင်ထက်စီးနင်းလုပ်ခြင်း၊ ကြမ်းကြုတ်ခြင်း
880,အသုံးချခြင်း
881,ပြီးဆုံးသည်။အဆုံးသတ်သည်
882,ကြီးသော
883,များပြားသော
884,အလွန့်အလွန်၊ကျယ်ကျယ်ပြန့်ပြန့်
885,ဖုံးလွှမ်းသည်
886,များသောအားဖြင့် ဖြစ်နိုင်ဖွယ်ရှိသော၊ခန့်မှန်းခြေရှိသော
887,အကြီးစား
888,အဆင်အကွက်ကြီးသော၊ကိုယ်ခန္ဓာကြီးမားသော
889,များသည်ဖြစ်စေနည်းသည်ဖြစ်စေ
890,ကြီးသော
891,ကြီးသော
892,ကြီးကျယ်သော
893,အဆင်ပြေတယ်
894,တေးသံစုံတူရိယာအဖွဲ့
895,အကျယ်ချဲ့ပြောသော
896,တီးဝိုင်းအဖွဲ့
897,အကြမ်းဖျင်းဖြစ်သော
898,အကြမ်းဖျင်း
899,များပြားသော(လူများပြားသော)
900,မိုးကောင်းကင်
901,ဇာတ်သိမ်းပိုင်း၊နောက်ဆုံးခန်း၊ပြီးခါနီး၊နောက်ဆုံးအဆင့်
902,ကုမ္ပဏီကြီး
903,လမ်းမကြီး
904,မော်တော်ဆိုင်ကယ်
905,အလိုအလျှောက်
906,စက်ကပြုလုပ်ခြင်း၊စက်နှင့်အလိုအလျောက်ဖြစ်စေခြင်း
907,အပေါ် ကုတ်
908,အပိုလုပ်သည်၊ကျော်သွားသည်
909,လွန်ကဲသော
910,ကျယ်ပြန့်သော၊ တော်တော်များသော
911,ဖွင့်လှစ်သော
912,အကြမ်းဖျင်းဖြစ်သော
913,ရေကြီးခြင်း
914,အိမ်ရှင်
915,အစိုးရပိုင်၊အများပြည်သူပိုင်
916,အကြမ်းဖျင်းအားဖြင့်၊ခန့်မှန်းချေ
917,သဘောထားကြီးသော
918,တောင်ပူစာ၊တောင်ပုလု၊တောင်ကုန်း
919,အမေ
920,ဈေးတန်ခြင်း
921,ပြန်လာတာကိုကြိုဆိုပါတယ်
922,ကျေးဇူးကြောင့်
923,ထိုင်ပါ (ယဉ်ကျေးသော)
924,ကျေးဇူးကြောင့်
925,မုန့်
926,ရယ်စရာကောင်းသော ၊ မူမမှန်သော၊မသင်္ကာစရာရှိသော
927,ကျူးလွန်သည်
928,ကျူးကျော်ဝင်ရောက်သည်။လူ့အခွင့်အရေးကိုဆုံးရှုံးသည်
929,ဟင်းလျာ
930,ငွေ
931,ဂရုမစိုက်ပါနဲ့
932,ရှိခိုးသည် ၊ လက်အုပ်ချီ၍ ရှိခိုးသည်၊ ကြည့်သည်(ယဉ်ကျေး)
933,လိုက်ပွဲ
934,ကမ်းလွန်ပင်လယ်
935,…ခြား
936,ဖြည်စွက်သည်
937,စိတ်မကောင်းစရာဖြစ်သည်
938,ဘုရားစာရွတ်ခြင်း
939,အိပ်ရာထသည်
940,အတွင်းပိုင်း
941,ထားသည်၊တပ်ဆင်သည်၊နေရာချပေးသည်။
942,သိန်းတစ်ထောင်၊ သန်းတရာ
943,အိမ်အပြင်ဘက်
944,ဇနီးသည်
945,အိမ်ခေါင်မိုးပေါ်
946,အိမ်တွင်း
947,သတ္တိမရှိသော
948,သူဌေးကြီး
949,အလျား
950,ခန်းဂျီးနှင့်တွဲ၍ ပါသောဟိရဂန
951,လက်ဆောင်ပစ္စည်း
952,လက်ဆောင်ပေးသည်
953,ပို့သည်။ကုန်လွန်သည်
954,နောက်ကျသည်
955,သစ်သားရေဖုံး
956,ကျန်းမာပါစေ
957,နေကောင်းလား
958,ကလေး
959,နှိုးသည်
960,ခန့်ညားထယ်ဝါသော
961,ပျက်ကွက်သည်
962,အပြုအမူ
963,ကျင်းပသည်။ပြုလုပ်သည်
964,စိတ်တိုလွယ်သော
965,ဖြစ်ပွားသည်
966,စိတ်ဆိုးသည်
967,ညစာကျွေးသည်
968,ဖိနှိပ်သည်၊ထိန်းချုပ်သည်
969,အရင်ခွင့်ပြုပါ
970,အရက်
971,ငယ်ရွယ်သော
972,အံဝင်ခွင်ကျသည်၊ငြိမ်သက်လာခြင်း
973,အော်ဒါလုပ်တဲ့ ပစ္စည်းကိုလက်ခံရရှိခြင်း
974,တည်ငြိမ်လာသည်
975,ပိုက်ဆံပေးဆောင်သည်၊အခွန်ဆောင်သည်
976,လက်ဝယ်ရရှိသည်
977,အုပ်ချုပ်သည်
978,ပညာရသည်
979,ပန်းကန်ပြား
980,ကလေးမွေးခြင်း
981,ဦးလေး၊ ဘကြီး
982,နှမြောစရာကောင်းသော
983,အဖိုး
984,ကျူးကျော်ဝင်သည်
985,နံရံကပ်ဗီဒို
986,သွန်သင်ဆုံးမမှု
987,သင်ကြားသည်
988,အရိုအသေပြုခေါင်းငြိမ့်ခြင်း
989,အတင်းပြုလုပ်သည်
990,ထိုးထည့်သည်
991,ဦးလေး၊ ဘကြီး
992,ဖိချေသည်၊ ကြိတ်ခွဲသည်
993,အဆုံး၊ပြီးဆုံးခြင်း
994,နှမြောသည်
995,စကားများသော၊လျှာရှည်သော
996,အနှောက်အယှက်ပေးမိရင်ခွင့်လွှတ်ပါ
997,အလှပြင်ဆင်သော၊လှပစွာဝတ်ဆင်ထားသော
998,မိန်းခလေး
999,ကြိတ်ကြိတ်တိုးလာသည်၊လှိုင်းခတ်သည်
1000,တွန်းသည်။ဖိနှိပ်သည်
1001,အထီး
1002,ညစ်ညမ်းသောရေ၊ရေဆိုး
1003,မြှောက်ပင့်စကား
1004,ဝင်စွတ်သော၊ဝင်ရှုပ်သော
1005,ကူညီစောင့်ရှောက်ပေးတဲ့အတွက်ကျေးဇူးတင်ပါတယ်
1006,ညစ်ညမ်းနေခြင်း၊ ညစ်ထယ်ခြင်း၊ညစ်ပတ်နေခြင်း
1007,နောက်ကျသော
1008,ဝင်စီး၊ ဝင်တိုက်သည်။ ရုတ်တရက်သောကဖြစ်လာခြင်း
1009,နောက်ကျသည်ဖြစ်စေစောသည်ဖြစ်စေ
1010,အနောက်ကျဆုံးအားဖြင့်
1011,ခန့်မှန်းခြေအားဖြင့်
1012,အကြောက်အရွံ့ ၊ စိတ်သောက စိုးရိမ်မှု
1013,အားနာသည် ၊ ကျေးဇူးတင်သည်၊အရှုံးပေးသည်၊အံ့အားသင့်သည်
1014,ကြောက်ရွံ့ သည် ၊ စိုးရိမ်သည်
1015,ကြောက်စရာကောင်းသော ၊ အတိုင်းအတာလွန်ကဲသော
1016,သင်ယူသည်
1017,အိုဇုန်းအလွှာ
1018,ကျန်းမာရေးကိုဂရုစိုက်ပါ
1019,အချင်းချင်း ၊ အပြန်အလှန်
1020,အချင်းချင်းအပြန်အလှန်
1021,အိမ်
1022,မြှောက်ပင့်သည်
1023,သိမ်မွေ့သော၊ တည်ငြိမ်သော၊တိတ်ဆိတ်သော
1024,ချောက်ချသည်
1025,စိတ်ဓါတ်ကျသည် ၊ ချောက်ထဲကျသည်၊ အခြေအနေဆိုးဝါးလာသည်
1026,တည်ငြိမ်ခြင်း
1027,တည်ငြိမ်သည် ၊ အခြေချသည်၊ အရောင်မှိုင်းသည်
1028,ရွက်ကြွေ
1029,လက်ဘက်ရည်
1030,ကျသည်
1031,အသေးမွှားကိစ္စများကိုလုပ်ခိုင်းခြင်း
1032,အသေးအမွှားကိစ္စများခိုင်းခြင်း၊တောက်တိုမယ်ရခိုင်းခြင်း
1033,အန္တရာယ်ရှိသော ကြောက်စရာကောင်းသော
1034,ပြောသည်(ယဉ်ကျေးသောပုံစံ)
1035,ခင်ပွန်း
1036,ပြန်အမ်းငွေ
1037,လက်လျော့ခြင်း၊မလုပ်နိုင်ခြင်း
1038,အိမ်သာ
1039,အပြင်ထွက်ခြင်း
1040,အိမ်ဖေါ်
1041,အသံ
1042,အဖေ
1043,ညီလေး
1044,ကြောက်ကြောက်လန့်လန့်
1045,ခြိမ်းခြောက်သည်
1046,ယောက်ျား၊ အမျိုးသား
1047,ယောက်ျားလေး
1048,အမျိုးသား
1049,ချောက်ချသည်
1050,မေ့ကျန်သောပစ္စည်း
1051,ချသည်။ပြုတ်ကျသည်၊ပစ်ချသည်
1052,ခြိမ်းခြောက်သည်
1053,အလည်အပတ်သွားသည်
1054,တနေ့က
1055,တနှစ်က
1056,လူကြီး
1057,စကားနည်းသော၊စိတ်အေးသော
1058,နောက်လိုက်ငယ်သား၊လူယုံတော်
1059,တည်ကြက်၊တည်ငှက်၊မျှားပြီးခေါ် သည့်အစာ
1060,အက
1061,ညံ့သည်
1062,ကသည်
1063,ယိုယွင်းလာသည်
1064,ခြောက်လှန့်သည်
1065,ထိတ်လန့်ခြင်း
1066,ကြောက်လန့် သည်
1067,ရွယ်တူ
1068,ဗိုက်၊ဝမ်းဗိုက်
1069,အတူတူ
1070,ဘီလူး
1071,အကို
1072,အမ
1073,မေတ္တာရပ်ခံသည်
1074,အသီးသီး
1075,သဘာဝကျစွာ၊အလိုအလျောက်
1076,အဒေါ်
1077,အဖွား
1078,အဒေါ်
1079,မင်္ဂလာမနက်ခင်းပါ
1080,ခါးစည်း၊ခါးပတ်
1081,ကြောက်ရွံ့ သည်
1082,များပြားသော၊အရမ်းဆိုးသွမ်းသော အတိုင်းအတာလွန်ကဲသော
1083,ခြိမ်းခြောက်သည်၊အန္တရာယ်ပေးသည်
1084,နေ့လည်၊နေ့လည်စာ
1085,ထမ်းဆောင်သည်။ပုံရတယ်လို့ခံစားရတယ်
1086,ရုံးခန်း
1087,အမေ၊ မအေ
1088,မှတ်မိခြင်း ၊ ကိုယ်ကိုကိုယ်ယုံကြည်မှု၊အချစ်ခံရခြင်း
1089,မှတ်မိသည်၊မှတ်သားသည်၊ခံစားသည်
1090,နစ်မွန်းသည် ၊ နစ်သည်၊ စိတ်နှစ်မြုပ်သည်
1091,ဘိုးဘွားဘီဘင်ကိုကန်တော့တဲ့ရက်
1092,ဘုရားဖူးမျှော်ခြင်း
1093,သင် ၊ မင်း
1094,အပို ၊ နောက်ဆက်တွဲ၊ အပိုလက်ဆောင်
1095,စောင့်ခိုင်းမိတဲ့အတွက်စိတ်မကောင်းပါဘူး
1096,စောင့်ပါ (ယဉ်ကျေး)
1097,စောင့်နေတာအားနာမိပါတယ်
1098,ပွဲတော်
1099,အဆောင်လက်ဖွဲ့
1100,ပုလိပ် ၊ ရဲ
1101,လူနာကြည့်ခြင်း
1102,ဂျပန်ဘုရားကျောင်း
1103,လက်ဆောင်ပစ္စည်း
1104,ကလေးအနှီးကပ်ခွာ
1105,ကြက်ဥမွှေကြော်
1106,အဝတ်အစား၊ဖိနပ်(ယဉ်ကျေးသည့်ပုံစံ)
1107,မင်္ဂလာရှိသော ၊ ရိုးသားလွန်းသော၊
1108,ဂုဏ်ပြုပါသည်
1109,တွေ့ဆုံသည် (ယဉ်ကျေး)
1110,အဓိကဖြစ်သော
1111,လေးသော
1112,မထင်မှတ်သော ၊ မျှော်လင့်မထားသော
1113,သတ္တိဖြင့်၊စိတ်ပိုင်းဖြတ်ပြီး
1114,စိတ်ပိုင်းဖြတ်၍၊လက်လျှော့၍၊ တတ်နိုင်သရွေ့၊ ကြိုက်သလောက်
1115,တထစ်ချယုံကြည်သည်။ ခိုင်မာစွာစိတ်ပိုင်းဖြတ်သည်
1116,ပြန်သတိရသည်
1117,ရုတ်တရက်စိတ်ထဲမှာပေါ်လာခြင်း
1118,အကြံရသည်
1119,အောက်မေ့ဖွယ်ရာ၊အမှတ်တရ
1120,ထင်သည်၊တွေးသည်။စိတ်ကူးသည်
1121,မိမိကျေနပ်သည်အထိ
1122,စိတ်ဝင်စားစရာကောင်းသော
1123,လေးလံသည်
1124,ကလေးကစားစရာအရုပ်
1125,မျက်နှာပြင်ဘက်
1126,ဆွဲဆောင်မှု
1127,သွားရောက်သည်
1128,အမှတ်မထင်
1129,အလေးထားသည်
1130,မိဘ
1131,သားမိသားအဖ
1132,မိဘကိုလုပ်ကျွေးခြင်း
1133,ကြက်သားကြက်ဥထမင်းပေါင်း
1134,အဖေ
1135,မင်္ဂလာညချမ်းပါ၊အိပ်ပါတော့မယ်နော်
1136,သားရေစာ
1137,မိဘကိုကျေးဇူးကန်းခြင်း
1138,လက်မ
1139,ရေကူးသည်
1140,ခန့်မှန်းခြေအားဖြင့်
1141,နှင့်
1142,မှီသည်။ရောက်ရှိလာသည်
1143,ဩဇာအာဏာလွှမ်းမိုးသည်
1144,အခါ
1145,လှောင်အိမ်
1146,အမှန်ကိုပြောရရင်တော့
1147,ရှင်းလင်းပွဲ၊ပညာပေးခြင်း
1148,ပြန်ကွေ့သည်
1149,အချပ်ပိုကြော်ငြာ
1150,ခေါက်ခြင်း
1151,ခေါက်သည်
1152,သိုးမွေးထည်
1153,ဆင်းသည်
1154,ကျသည်၊တာဝန်မှနှုတ်ထွက်သည်။ခွင့်ပြုချက်ရရှိသည်
1155,အိုလံပစ်အားကစားပွဲတော်
1156,ချိုးသည်
1157,ယက်ကန်းရက်သည်
1158,ရှိသည်
1159,အော်ဂင်
1160,ကျွန်တော်၊ ငါ
1161,ကျေးဇူး
1162,ကျိုးသည်၊ကွေ့သည်
1163,လိမ္မော်သီး
1164,မိုက်မဲသော၊ ဦးနှောက်မရှိသော
1165,ချသည် ၊ တာဝန်မှရပ်စဲသည်
1166,လက်ကားရောင်းသည်
1167,လစ်လျူရှု သော ၊ ပေါ့ဆသော၊ပျက်ကွက်သော
1168,ပြီးဆုံးမှု
1169,ပြီးဆုံးသည်
1170,ပြီးဆုံးသည်
1171,အသံ ၊ တရုတ်အသံ
1172,ကျေးဇူး ၊ စာနာမှု ၊ ညှာတာမှု
1173,ဂီတ
1174,အသံမြည်ခြင်း
1175,အကျိုးကျေးဇူး
1176,ကျေးဇူးရှင်ဆရာ
1177,အပူပေးထားသောအခန်း
1178,အသံ
1179,ရေပူစမ်း
1180,သမပိုင်းဇုံ
1181,နွေးထွေးသော
1182,လိပ်မူသည့်နောက်တွင်ယဉ်ကျေးစွာထည်ရသည့်အသုံးအနှုံး
1183,အပူချိန်
1184,အမျိုးသမီး၊မိန်းမ
1185,မိန်းခလေး
1186,အမျိုးသမီး
1187,ကျောပိုးခြင်း ၊ မှီခိုခြင်း
1188,အွန်လိုင်း ၊ ကွန်ပျူတာနှင့်ဆက်သွယ်ထားခြင်း
1189,နွေးထွေးသော ၊ နူးညံ့ကြင်နာသော ၊ အနေအေးသော
1190,ဖြစ်နိုင်ခြင်း ၊ ကောင်းခြင်း ၊ ကောင်းသည်ဟုအသိအမှတ်ပြုခြင်း
1191,ခြင်
1192,ဌာန ၊ သင်ခန်းစာမှတ်စဉ်
1193,… ရက်
1194,… ဖြစ်လာခြင်း၊ပြောင်းခြင်း
1195,ကား
1196,ကွန်ပျူတာကာဆာ
1197,ကန့်လန့်ကာ
1198,ကဒ်ပြား
1199,အကွေ့ ၊ လမ်းအကွေ့အကောက်
1200,ကော်ဇော
1201,မိန်းကလေးသူငယ်ချင်း
1202,အသင်းအဖွဲ့
1203,ခရု
1204,.. အထပ်
1205,အကြိမ်
1206,အန္တရာယ်ရှိခြင်း၊အနှောက်အယှက်၊အဖျက်အဆီး၊ဆိုးကျိုး
1207,ပိုမိုဆိုးဝါးစေခြင်း
1208,ပင်လယ်နယ်နမိတ်
1209,အဖွဲ့ဝင်
1210,သင်္ဘောဖြင့်သယ်ယူပို့ဆောင်ခြင်း
1211,ဖျော်ဖြေမှုစတင်ခြင်း
1212,ပန်းချီကား
1213,နိုင်ငံခြားငွေ
1214,အစည်းအဝေးဖွင့်ခြင်း
1215,နိုင်ငံခြားပင်လယ်ရပ်ခြား
1216,ပြုပြင်ပြောင်းလဲခြင်း
1217,ခရုခွံ
1218,အသင်းတိုက်
1219,ပင်လယ်ကမ်းခြေ
1220,အသွင်အပြင်
1221,အကြမ်းဖျင်းကြည်ခြင်း
1222,အစည်းအဝေး
1223,အစည်းအဝေးခန်းမ
1224,အတန်းအစား ၊ အဆင့်အတန်း ၊ လူတန်းစား
1225,ပင်လယ်လက်ကြား
1226,လုပ်ငန်းစတင်ခြင်း
1227,ရက်ပြည့်ဆင်းခြင်း
1228,ငွေစာရင်း ၊ စာရင်းစစ်၊ ငွေရှင်းခြင်း
1229,ဖြေရှင်းခြင်း
1230,အပြင်ပန်း
1231,တွေ့ဆုံခြင်း ၊ တရားဝင်တွေ့ဆုံခြင်း၊ သတင်းစာရှင်းလင်းပွဲ
1232,လူနာကိုပြုစုစောင့်ရှောက်ခြင်း၊သက်ကြီးရွယ်အိုကိုပြုစုစောင့်ရှောက်ခြင်း
1233,အစည်းအဝေး
1234,သံတမန်ရေးရာ၊သံတမန်ဆက်ဆံရေး ၊ အိမ်အထိလိုက်လံရောင်းချခြင်း
1235,နိုင်ငံခြား
1236,နိုင်ငံခြားသား
1237,ကျင်းပခြင်း
1238,ကြားဝင်အနှောက်အယှက်ပေးခြင်း
1239,လက်မှတ်စစ်ခြင်း
1240,ဖျက်သိမ်းခြင်း၊လူအုပ်စုခွဲခြင်း၊ ရုပ်သိမ်းခြင်း
1241,စတင်ခြင်း
1242,အများသိအောင်ထုတ်ဖော်ပြသခြင်း
1243,အကြမ်းဖျင်းအားဖြင့်၊ယေဘုယျအားဖြင့်
1244,ကုမ္ပဏီ
1245,ရှင်းပြခြင်း၊အဓိပ္ပါယ်ကောက်ယူခြင်း
1246,ဂေါ်ဇီလာကဲ့သို့ သတ္တဝါ
1247,ဝေငှသည့်အရာကိုပြန်စုဆောင်းခြင်း
1248,အဆောက်အဦးနဲ့လမ်းကားလမ်းတို့ ၏ပျက်စီးသောနေရာကိုပြုပြင်ခြင်း
1249,အပြင်ထွက်ခြင်း
1250,တားမြစ်ခြင်း၊ ကန့်သတ်ခြင်းအစရှိသည်ကိုရုပ်သိမ်းခြင်း
1251,ပြုစုစောင့်ရှောက်ခြင်း
1252,စုဝေးရာနေရာ
1253,နိုင်ငံခြားရေးဝန်ကြီး
1254,ဖြေရှင်းခြင်း
1255,အပြတ်အသတ်နိုင်ခြင်း
1256,ပင်လယ်ရေထဲဆင်းကစားခြင်း၊ ပင်လယ်ရေချိုးကူးခြင်း
1257,အကြိမ်ပေါင်း၊အကြိမ်အရေအတွက်
1258,အတွဲလိုက်လက်မှတ်၊ ကူပွန်လက်မှတ်
1259,အန္တရာယ်ပေးသည် ၊ စိတ်ထိခိုက်စေသည်၊ကျန်းမာရေးကိုထိခိုက်စေသည်
1260,ရာသီဥတုသာယာခြင်း
1261,ပြန်လည်ပြင်ဆင်သည် ၊ ကောင်းအောင်ပြန်ပြင်ဆင်သည်
1262,ရှင်းပြခြင်း
1263,အသစ်ဖွင့်လှစ်ခြင်း
1264,အကျဉ်းချုပ်ရှင်းပြခြင်း
1265,ကောင်းအောင်ပြုပြင်ခြင်း
1266,အထပ်အလွှာ
1267,ပြန်လည်ပြုပြင်ခြင်း
1268,ရထား/ကားသိမ်းခြင်း
1269,ခုတ်ထွင်ရှင်းလင်းခြင်း
1270,လှေကား
1271,ဆွေးနွေးပွဲ၊ထိပ်သီးခေါင်းဆောင်ဆွေးနွေးပွဲ
1272,ကျောင်းသားလမ်းညွှန်
1273,အန္တရာယ်ပေးသည့်ပိုးကောင်
1274,ကုမဏီဥက္ကဌ
1275,လမ်းပေါက်ခြင်း၊လိုင်းပေါက်ခြင်း
1276,ပင်လယ်အောက်ခြေ
1277,ပြန်လည်ပြင်ခြင်း၊ပြုပြင်သတ်မှတ်ခြင်း
1278,စာမူပြင်ခြင်း
1279,တရားရုံးစတင်စီရင်ခြင်း ၊
1280,သာယာသော၊သက်တောင့်သက်သာဖြစ်သော
1281,လည်ပတ်ခြင်း
1282,| ဆိုင်ဖွင့်ခြင်း
1283,ခရီးလမ်းညွှန်(သူ)
1284,အကျုံးဝင်ခြင်း၊ ကိုက်ညီခြင်း
1285,မြို့တွင်း၊မြို့ထဲစည်ကားသောနေရာ
1286,လမ်းမီး
1287,အဖြေပြန်ဖြေခြင်း
1288,ရေခဲကိုပျော်စေသည်
1289,ခရီးလမ်းညွှန်စာအုပ်
1290,စွက်ဖက်ဝင်ရောက်ခြင်း
1291,ယေဘုယျသဘောတရား
1292,ပင်လယ်ရေမျက်နှာပြင်အထက်
1293,ဖွံ့ဖြိုးအောင်ဆောင်ရွက်ခြင်း၊ တီထွင်ထုတ်လုပ်ခြင်း
1294,အဖွဲ့ဝင်ကြေး
1295,အပြင်ပိုင်း
1296,နဂိုအတိုင်းပြန်ဖြစ်ခြင်း
1297,အသင်းဝင်စာစောင်
1298,ရောဂါ၊ဒဏ်ရာကောင်းလာခြင်း
1299,လွတ်မြောက်ပေးခြင်း
1300,ဖွင့်လှစ်ပေးခြင်း
1301,ပြုစုစောင့်ရှောက်ခြင်း
1302,ခွဲစိတ်ခြင်း
1303,စုံစမ်းစစ်ဆေးဖော်ထုတ်ခြင်း
1304,ဈေးဝယ်ခြင်း
1305,နိုင်ငံခြားခရီးထွက်ခြင်း
1306,ပင်လယ်ရေသမုဒ္ဒရာ
1307,ကင်ဆာဖြစ်သည်အပိုင်း
1308,အကြမ်းဖျင်းရှင်းလင်းချက်
1309,အပြင်မှလာခြင်း
1310,လှည်ပတ်အကြောင်းကြားခြင်း
1311,အတိုချုပ်ရှင်းပြခြင်း
1312,ပင်လယ်ရေစီးကြောင်း
1313,ကောင်းအောင်ပြုပြင်ခြင်း
1314,လျှပ်စစ်ဓါတ်သွားရာလမ်း
1315,ပင်လယ်လမ်း၊ရေကြောင်း
1316,လမ်းဘေးသစ်ပင်
1317,အကြမ်းဖေါ်ပြချက်
1318,အပြန်အလှန်စကားပြောခြင်း
1319,မွေးမြူသည်
1320,ဝယ်သည်
1321,ဆွေးနွေးတိုင်ပင်ပေးသူ
1322,ဆွေးနွေးတိုင်ပင်ပေးခြင်း
1323,ကောင်တာ
1324,ပြန်စေသည်။ပြန်ရန်စေလွှတ်သည်
1325,ပြန်ပေးသည်
1326,ပြောင်းပြန်အားဖြင့်
1327,အပြန်
1328,ပြန်ကြည်သည်။ ပြန်လည်ဆန်းစစ်သည်၊ ပြန်လည်သုံးသပ်သည်။ စိုးရိမ်သည်
1329,လဲလှယ်သည် ၊ အစားထိုးသည်
1330,မူလအတိုင်းပြန်လာသည်၊ ပြောင်းပြန်လှန်သည်၊ တုံ့ပြန်လာသည်
1331,ပြန်သည်
1332,ပြောင်းလဲသည်
1333,ဖား
1334,မျက်နှာ
1335,နေအိမ် ၊ အိမ်ရာ
1336,မျက်နှာသွင်ပြင် ၊ မျက်နှာအမူအရာ
1337,အနံ့ ၊ မွှေးအနံ့
1338,ပန်းချီဆရာ
1339,ကွင်းဆင်းလေ့လာမှု၊ ကွင်းဆင်းသင်တန်း
1340,ပွေ့ဖက်သည် ၊ ပွေ့ပိုက်သည်၊ အလုပ်တာဝန်ရှိသည်။လူကိုခန့်အပ်ထားသည်
1341,ဈေးနှုန်း
1342,ဓါတုဗေဒ
1343,သိပ္ပံပညာ
1344,ဆိုင်းဘုတ်ကိုမြှင့် တင်သည်၊ မြင်သာအောင်ကပ်သည်၊ သတင်းစာ၊မဂ္ဂဇင်းထဲမှာထည့်သည်
1345,ပျက်ကွက်ခြင်း
1346,ခြေဖနောင့်
1347,မှန်
1348,တောက်ပသည် ၊ ဝမ်းမြောက်ဝမ်းသာဖြစ်သည်၊ တက်တက်ကြွကြွနေသည်
1349,တာဝန်ရှိသူ ၊ တာဝန်ခံ
1350,တာဝန်ခံ
1351,လက်ထောက်မန်နေဂျာ
1352,ချိတ်ထားသည်၊အားကျရောက်သည် ၊ ထောင်ချောက်ဆင်သည်
1353,အချိန်ကြာသည်
1354,ပက်သတ်သည်၊ဆက်စပ်သည်
1355,ပက်သတ်သည်၊ဆက်စပ်သည်
1356,အောက်ဖော်ပြပါ
1357,သော့
1358,နွေရာသီအားလပ်ချိန်
1359,ရေခဲခြစ်
1360,မှတ်ပုံတင်စာ
1361,သတ်ပုံရေးခြင်း
1362,ခြံစည်းရိုး
1363,မွှေနောက်သည်
1364,အကန့်အသတ်
1365,ကန့်သတ်သည်
1366,ချို့တဲ့သည်
1367,ထောင့်
1368,အနုမြူ
1369,အဆင့်အတန်း
1370,ကုတ်သည်
1371,… အရေအတွက်(စုတ်ချက်)
1372,ရေးသည်
1373,အိမ်ထောင်ပရိဘောဂ
1374,အသိဉာဏ်
1375,ငွေကြေးပမာဏ၊ဘောင်
1376,ချွေးထွက်သည်
1377,အနံ့ခံသည်
1378,အရှက်ကွဲသည်
1379,ပုံသေအတိုင်းဖြစ်နေသော
1380,စိတ်ကူးခြင်း၊ စိတ်ကူးဖြင့်ဖန်တီးခြင်း
1381,မိဘနှင့်ကလေးသာရှိသောမိသားစု
1382,ဘာသာရပ်နှင့်အနုပညာ
1383,စိတ်ဆုံးဖြတ်ခြင်း၊ စိတ်ကိုကြိုတင်ပြင်ဆင်ခြင်း
1384,ခြားနားချက်
1385,ပြန့်နှံ့ခြင်း၊ဖြန့်ကြဲခြင်း
1386,ကိုယ်စီကိုယ်ငှ
1387,ဝိဇ္ဇာသိပ္ပံဘွဲ့
1388,သေချာသော
1389,ပညာရှင်
1390,အမျိုးအစားအသီးသီး
1391,တပတ်ခြား
1392,တိုးချဲ့ ဖြည့်စွက်ခြင်း၊ပြည်စုံအောင်လုပ်ခြင်း
1393,စာသင်ခြင်း
1394,အတတ်ပညာ ၊အဆင့်မြင့်သောအနုပညာ
1395,ခိုင်မြဲသောယုံကြည်ချက်
1396,အသစ်ပြန်လည်တည်ဆောက်ခြင်း
1397,ဖွက်သည် ၊ လျှို့ဝှက်ထားသည် ၊ ဖုံးအုပ်ထားသည်
1398,ကျောင်းသား
1399,ကျောင်းသားကဒ်ပြား
1400,ကျောင်းမှာမှတ်ပုံတင်ခြင်း
1401,ကျောင်းသားမှတ်ပုံတင်စာအုပ်
